Ph,N,P,K,Zinc,Sulfur,Soil_Type,Rainfall,Wind_Speed,Humidity_Winter,Humidity_Spring,Humidity_Summer,Humidity_Autumn,State,District,Altitude,Season,Market_Demand,Water_Availability,Crop
5.5,0.0827,1.0,222.0,1.0,3.9,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Rajasthan,Jaipur,1005,Zaid,8.4,313.1314041727521,Teff
5.5,0.1158,2.0,255.0,1.5,8.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Gujarat,Ahmedabad,53,Kharif,7.6,78.61204035009835,Teff
5.5,0.1818,2.0,207.0,1.6,8.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Madhya Pradesh,Gwalior,521,Zaid,7.7,489.2823203511268,Teff
6.0,0.1129,2.0,185.0,1.5,5.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Karnataka,Bangalore,1044,Kharif,6.6,421.9946051038984,Teff
6.06,0.083567161,1.6,331.0,0.9,10.9,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Madhya Pradesh,Gwalior,612,Kharif,6.5,61.01758768059497,Teff
5.6,0.2334,3.0,271.0,3.7,12.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Karnataka,Mysore,715,Kharif,5.0,188.20210829406992,Teff
5.7,0.1721,2.0,209.0,0.7,7.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Rajasthan,Jodhpur,560,Rabi,5.4,482.8876899040032,Teff
5.0,0.239,2.0,137.0,1.4,14.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Tamil Nadu,Madurai,85,Kharif,8.8,244.17273650391243,Teff
5.9,0.1724,1.0,193.0,1.2,7.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Maharashtra,Nashik,474,Zaid,8.0,179.72040480360553,Teff
5.1,0.2358,5.0,141.0,1.1,12.0,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Rajasthan,Jaipur,391,Kharif,8.0,331.97381879008213,Teff
5.0,0.2324,3.0,175.0,1.2,15.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Bihar,Patna,937,Zaid,7.7,449.0096718445486,Teff
5.71,0.087606518,2.3,456.0,1.0,3.4,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Bihar,Muzaffarpur,981,Kharif,7.7,369.5978277158728,Teff
6.4,0.168,2.0,299.0,1.0,5.0,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Gujarat,Rajkot,934,Kharif,8.9,275.5460087569068,Teff
6.15,0.079226038,1.1,228.0,1.0,4.9,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Tamil Nadu,Chennai,889,Rabi,5.4,159.57151594912352,Teff
5.4,0.1972,1.0,218.0,1.1,9.0,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Rajasthan,Udaipur,638,Kharif,8.3,227.9487658340356,Teff
6.7,0.0991,38.9,300.0,1.9,3.9,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Punjab,Ludhiana,297,Zaid,5.3,479.6417547994148,Teff
6.7,0.0991,2.0,154.0,1.1,4.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Madhya Pradesh,Bhopal,136,Zaid,7.5,92.41497516902508,Teff
6.06,0.083567161,0.05,251.0,0.9,6.3,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Bihar,Muzaffarpur,1072,Zaid,10.0,336.6198043456371,Teff
6.06,0.083567161,1.1,251.0,0.9,2.8,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Maharashtra,Nagpur,835,Zaid,8.9,282.9571453799034,Teff
5.2,0.1954,2.0,212.0,0.8,9.0,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Madhya Pradesh,Bhopal,369,Zaid,8.1,353.95085929977785,Teff
6.06,0.083567161,1.1,271.0,1.0,8.9,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Maharashtra,Nashik,354,Kharif,5.5,62.7902884578598,Teff
5.6,0.2122,1.0,117.0,1.6,7.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Tamil Nadu,Madurai,344,Kharif,6.7,375.8649894953256,Teff
5.71,0.087606518,0.05,274.0,0.9,7.3,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Punjab,Amritsar,237,Rabi,5.7,72.52187365935352,Teff
6.15,0.079226038,2.0,182.0,0.8,6.2,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Punjab,Ludhiana,903,Zaid,6.7,149.75067381806764,Teff
6.46,0.103963704,4.6,84.0,0.7,4.5,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Rajasthan,Udaipur,906,Rabi,7.9,90.9962011752894,Teff
5.5,0.1901,8.0,298.0,1.4,8.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Gujarat,Ahmedabad,743,Rabi,5.8,197.716179899832,Teff
5.5,0.1663,12.0,216.0,0.6,6.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,West Bengal,Durgapur,551,Zaid,5.0,432.610685506908,Teff
6.46,0.103963704,1.1,298.0,1.7,5.1,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Gujarat,Rajkot,287,Rabi,9.7,361.4004089935388,Teff
5.3,0.2017,2.0,216.0,0.6,13.0,red,1.343333333,6.06,8.566666667,9.663333333,12.73666667,11.78,Karnataka,Bangalore,403,Rabi,8.0,206.78186376931112,Teff
6.3,0.1351,2.0,278.0,1.0,4.0,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,West Bengal,Kolkata,64,Rabi,9.1,412.6661100890652,Teff
6.06,0.083567161,2.0,282.0,1.3,6.2,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Rajasthan,Jaipur,109,Zaid,9.3,319.9318648076751,Teff
6.98,0.120529872,5.7,83.0,0.9,2.5,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Uttar Pradesh,Varanasi,357,Kharif,6.0,422.97355271308953,Teff
6.98,0.120529872,2.3,104.0,1.0,2.0,other,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Rajasthan,Jodhpur,378,Kharif,5.5,370.7460920688891,Teff
5.5,0.2063,2.0,133.0,1.7,7.0,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Karnataka,Bangalore,309,Kharif,5.9,104.27376413090532,Teff
5.3,0.2358,4.0,131.0,1.4,10.0,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Gujarat,Surat,94,Kharif,6.4,420.1859290373099,Teff
5.3,0.2017,3.0,139.0,0.7,16.0,red,1.343333333,6.06,8.566666667,9.663333333,12.73666667,11.78,Rajasthan,Udaipur,760,Kharif,8.9,284.77218415796506,Teff
6.06,0.083567161,1.7,258.0,1.7,10.8,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Maharashtra,Pune,1091,Kharif,5.4,208.18961073991,Teff
6.46,0.103963704,2.3,250.0,0.8,0.05,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Madhya Pradesh,Bhopal,191,Kharif,5.8,279.0827223691964,Teff
5.8,0.2138,6.0,161.0,1.2,6.0,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Punjab,Amritsar,70,Rabi,6.1,498.7037381025163,Teff
6.1,0.1957,3.0,197.0,1.5,5.0,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,West Bengal,Durgapur,532,Zaid,6.9,69.76385250085333,Teff
6.46,0.103963704,3.1,292.0,1.1,4.9,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Tamil Nadu,Madurai,549,Rabi,6.5,233.3277585015517,Teff
6.1,0.1957,1.4,167.0,0.7,2.4,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Maharashtra,Nagpur,417,Zaid,7.7,133.48088610958433,Teff
5.3,0.2017,3.0,133.0,0.7,17.0,red,1.343333333,6.06,8.566666667,9.663333333,12.73666667,11.78,Maharashtra,Pune,977,Kharif,8.6,351.7371116762771,Teff
5.5,0.2211,3.0,165.0,0.9,9.0,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Rajasthan,Jaipur,760,Kharif,8.8,177.19341819793266,Teff
5.3,0.2017,2.0,124.0,1.5,9.0,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Gujarat,Surat,311,Kharif,9.2,474.9415876088756,Teff
5.93,0.151666688,1.3,387.0,0.9,7.8,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Maharashtra,Pune,1193,Rabi,9.2,194.35336762746616,Teff
5.5,0.2402,4.0,589.0,1.9,8.0,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Rajasthan,Jaipur,844,Kharif,9.1,336.3862785651575,Teff
5.5,0.2228,1.0,124.0,0.9,9.0,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Bihar,Patna,545,Kharif,5.9,280.90044830047646,Teff
5.8,0.2184,2.0,413.0,1.6,9.0,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Madhya Pradesh,Gwalior,53,Kharif,9.7,311.4195767053613,Teff
5.6,0.179,5.0,284.0,1.2,9.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Uttar Pradesh,Agra,789,Rabi,7.0,404.50271573157823,Teff
5.93,0.151666688,1.0,139.0,0.7,4.4,other,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Bihar,Muzaffarpur,505,Kharif,7.1,303.9655249674753,Teff
6.55,0.131968013,1.5,277.0,1.2,6.8,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,West Bengal,Kolkata,719,Kharif,9.1,148.36254158572928,Teff
6.2,0.1531,1.0,123.0,1.0,4.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,West Bengal,Howrah,376,Rabi,5.8,235.4353456031633,Teff
6.0,0.1252,2.0,418.0,1.0,4.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Bihar,Gaya,379,Rabi,9.3,324.0520154431326,Teff
6.46,0.103963704,0.05,276.0,1.0,7.9,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Uttar Pradesh,Agra,725,Zaid,9.3,133.4084060654641,Teff
5.5,0.1696,3.0,285.0,1.1,8.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Rajasthan,Udaipur,336,Rabi,6.4,403.1388278127693,Teff
5.93,0.151666688,0.7,216.0,0.8,9.4,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Karnataka,Mysore,673,Rabi,6.7,435.3106999288266,Teff
5.2,0.1965,2.0,200.0,1.0,16.0,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Uttar Pradesh,Agra,1144,Kharif,7.9,482.3661443753392,Teff
6.55,0.131968013,1.9,297.0,1.1,14.4,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Uttar Pradesh,Varanasi,318,Zaid,6.3,497.7238391427499,Teff
5.7,0.1156,2.0,330.0,1.1,8.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Rajasthan,Jaipur,209,Rabi,8.6,479.9241678965221,Teff
5.6,0.1029,2.0,268.0,1.0,7.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Uttar Pradesh,Varanasi,215,Zaid,8.5,107.25893920937074,Teff
6.3,0.0616,1.0,177.0,1.4,4.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Punjab,Ludhiana,1017,Kharif,8.1,233.2723105640148,Teff
5.6,0.1659,3.0,158.0,0.9,9.0,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Madhya Pradesh,Bhopal,931,Rabi,7.3,246.33088434041173,Teff
5.4,0.1293,1.0,167.0,1.4,9.0,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Karnataka,Mysore,640,Kharif,9.5,60.439758851954416,Teff
5.67,0.096354967,1.6,153.0,1.7,6.7,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Uttar Pradesh,Varanasi,824,Zaid,9.7,331.0090698813144,Teff
6.0,0.073,1.0,207.0,1.2,5.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Uttar Pradesh,Agra,947,Rabi,6.6,464.91697510096674,Teff
5.2,0.2158,1.0,264.0,1.2,19.0,red,1.343333333,6.06,8.566666667,9.663333333,12.73666667,11.78,Tamil Nadu,Chennai,858,Zaid,6.3,472.6187127282176,Teff
6.55,0.131968013,2.9,117.0,1.3,3.7,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Tamil Nadu,Madurai,800,Zaid,7.4,142.03848107007514,Teff
6.55,0.131968013,3.0,197.0,1.1,5.8,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,West Bengal,Kolkata,467,Rabi,8.5,485.4746089533877,Teff
5.2,0.1552,1.0,99.0,0.9,12.0,red,1.343333333,6.06,8.566666667,9.663333333,12.73666667,11.78,Maharashtra,Pune,1035,Kharif,9.9,183.54869171554483,Teff
6.55,0.131968013,3.7,287.0,1.2,7.5,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Bihar,Patna,624,Zaid,10.0,499.5490816389647,Teff
5.6,0.095,1.0,223.0,0.8,8.0,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Madhya Pradesh,Gwalior,856,Zaid,8.7,253.60707516596588,Teff
6.55,0.131968013,5.7,157.0,1.1,7.7,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Rajasthan,Jaipur,916,Kharif,7.2,343.816443663788,Teff
5.3,0.2017,2.0,239.0,0.9,12.0,other,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Maharashtra,Pune,416,Kharif,6.2,403.9185669364459,Teff
6.55,0.131968013,4.3,50.0,0.7,7.3,other,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Rajasthan,Udaipur,128,Kharif,8.4,151.1262665756979,Teff
5.8,0.1069,1.0,323.0,1.4,5.0,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Rajasthan,Udaipur,58,Rabi,8.2,154.01934850909933,Teff
6.55,0.131968013,10.7,351.0,1.8,5.7,black,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,West Bengal,Kolkata,886,Rabi,6.0,141.28126770427002,Teff
5.67,0.096354967,2.5,378.0,1.9,13.7,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Rajasthan,Jodhpur,389,Kharif,9.4,113.06849810695772,Teff
5.3,0.15,2.0,219.0,0.7,10.0,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Tamil Nadu,Coimbatore,708,Kharif,7.7,356.473140778351,Teff
6.8,0.0467,5.0,114.0,1.2,3.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Bihar,Muzaffarpur,161,Zaid,7.8,356.20879928229067,Teff
6.55,0.131968013,1.2,129.0,1.0,12.1,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Tamil Nadu,Chennai,578,Zaid,6.3,61.10360669976023,Teff
5.7,0.1059,1.0,246.0,1.1,5.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,West Bengal,Durgapur,225,Rabi,6.2,125.9191238457096,Teff
5.5,0.1852,3.0,297.0,1.4,8.0,red,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,West Bengal,Durgapur,111,Zaid,6.0,478.9676886871864,Teff
5.4,0.1565,2.0,313.0,1.3,8.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Tamil Nadu,Madurai,457,Rabi,8.5,317.684070929228,Teff
5.4,0.0779,3.0,250.0,1.0,9.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Uttar Pradesh,Varanasi,986,Kharif,8.1,140.7177480673629,Teff
5.8,0.1033,3.0,165.0,1.0,6.0,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Rajasthan,Udaipur,1180,Rabi,5.3,203.0616569234236,Teff
5.9,0.0785,21.2,182.0,1.1,4.2,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,Bihar,Muzaffarpur,266,Kharif,7.7,482.8220970136474,Teff
6.35,0.081543819,1.7,325.0,1.2,4.6,brown,1.736666667,5.41,8.506666667,9.34,12.16666667,10.92666667,West Bengal,Kolkata,255,Zaid,5.5,403.0756890603955,Teff
6.35,0.081543819,2.1,270.0,1.0,11.9,brown,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Tamil Nadu,Coimbatore,685,Rabi,9.0,240.30566158045605,Teff
5.5,0.1203,5.0,379.0,2.2,12.0,brown,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Maharashtra,Nagpur,1071,Rabi,6.2,273.20784428012814,Teff
5.3,0.1224,1.0,162.0,1.1,9.0,brown,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Bihar,Muzaffarpur,322,Rabi,5.4,366.9149164348572,Teff
5.3,0.153,6.0,459.0,1.8,11.0,red,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Bihar,Muzaffarpur,719,Kharif,6.7,472.82821582580806,Teff
5.9,0.0785,4.1,132.0,1.0,5.2,brown,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Rajasthan,Jodhpur,928,Rabi,7.5,299.3270646435026,Teff
5.9,0.1386,4.0,667.0,1.9,6.0,brown,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Bihar,Muzaffarpur,435,Zaid,5.8,350.0917105583809,Teff
6.1,0.0909,3.0,522.0,1.5,7.0,brown,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Gujarat,Surat,1126,Rabi,9.5,201.37026419289205,Teff
5.3,0.124,4.0,337.0,1.8,10.0,brown,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Rajasthan,Jodhpur,766,Rabi,7.2,349.6968449456847,Teff
5.2,0.2158,1.0,95.0,0.6,15.0,red,0.413333333,6.21,8.383333333,9.543333333,13.49,12.63666667,Madhya Pradesh,Gwalior,117,Rabi,6.3,345.8846446497159,Teff
5.6,0.1116,1.0,234.0,1.2,6.0,brown,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,West Bengal,Howrah,186,Zaid,5.6,445.58407668069344,Teff
5.2,0.2158,1.0,120.0,0.9,12.0,red,0.413333333,6.21,8.383333333,9.543333333,13.49,12.63666667,Madhya Pradesh,Gwalior,61,Kharif,6.0,96.08171396006504,Teff
5.6,0.1116,3.0,139.0,0.9,10.0,brown,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Maharashtra,Nashik,225,Rabi,9.3,373.21575010527033,Teff
6.35,0.081543819,1.9,119.0,1.1,14.3,brown,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Punjab,Patiala,194,Zaid,6.1,395.11398242190296,Teff
5.6,0.1116,4.0,321.0,1.0,6.0,brown,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Tamil Nadu,Coimbatore,709,Rabi,6.8,157.6380091215485,Teff
5.9,0.0785,3.0,241.0,1.0,4.0,other,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Bihar,Muzaffarpur,965,Kharif,7.9,90.91484975504083,Teff
6.0,0.0801,10.0,322.0,1.1,5.0,black,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Madhya Pradesh,Gwalior,867,Kharif,9.4,366.2038722890316,Teff
6.35,0.081543819,1.2,247.0,0.8,10.3,brown,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Uttar Pradesh,Varanasi,211,Kharif,8.1,88.65202949092483,Teff
6.1,0.0879,10.0,287.0,1.4,4.0,red,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Punjab,Amritsar,739,Zaid,6.0,484.7133318845762,Teff
5.6,0.1449,3.0,247.0,1.4,10.0,brown,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Gujarat,Surat,66,Zaid,9.2,346.678517431549,Teff
5.2,0.2158,3.0,200.0,1.0,16.0,red,0.413333333,6.21,8.383333333,9.543333333,13.49,12.63666667,Rajasthan,Jaipur,467,Zaid,8.2,87.60794789906186,Teff
5.6,0.1116,2.0,218.0,2.1,13.0,brown,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Uttar Pradesh,Agra,1157,Rabi,9.7,255.4069725455232,Teff
5.4,0.0954,2.0,369.0,1.4,7.0,red,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Maharashtra,Nagpur,585,Zaid,7.1,118.66633579888295,Teff
5.6,0.1116,2.0,221.0,1.5,7.0,brown,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Karnataka,Hubli,589,Rabi,5.6,143.5019151918971,Teff
5.3,0.2017,3.0,341.0,3.0,13.0,red,0.413333333,6.21,8.383333333,9.543333333,13.49,12.63666667,Karnataka,Bangalore,387,Rabi,9.4,129.76590508268146,Teff
5.5,0.1637,2.0,227.0,2.3,8.0,red,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Tamil Nadu,Coimbatore,952,Kharif,8.0,215.23111703455396,Teff
5.6,0.2174,3.0,420.0,1.6,9.0,brown,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Rajasthan,Jodhpur,1129,Kharif,5.1,188.2929879460012,Teff
5.2,0.2158,3.0,142.0,1.3,15.0,red,0.413333333,6.21,8.383333333,9.543333333,13.49,12.63666667,Bihar,Patna,132,Zaid,9.2,80.15025444082794,Teff
5.5,0.1637,2.0,336.0,1.0,12.0,brown,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Tamil Nadu,Madurai,143,Kharif,6.2,396.1335445296023,Teff
5.6,0.1116,3.0,348.0,1.3,9.0,brown,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Bihar,Muzaffarpur,990,Kharif,5.7,262.5494886569784,Teff
5.4,0.2428,3.0,529.0,2.0,10.0,red,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,West Bengal,Durgapur,390,Zaid,6.9,244.9384671365048,Teff
6.5,0.0755,5.0,175.0,0.6,4.0,brown,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,West Bengal,Durgapur,360,Rabi,7.7,69.28788287899822,Teff
5.4,0.1692,2.0,314.0,1.2,13.0,brown,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Karnataka,Hubli,815,Kharif,6.0,495.9064161349585,Teff
5.2,0.1399,3.0,301.0,1.2,10.0,brown,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Madhya Pradesh,Gwalior,279,Zaid,5.6,154.2548492901921,Teff
5.7,0.0991,2.0,294.0,0.9,6.0,black,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Madhya Pradesh,Indore,1164,Zaid,10.0,452.7812307232061,Teff
5.7,0.0961,3.0,311.0,1.2,7.0,black,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Maharashtra,Nashik,890,Zaid,7.2,499.4530216398959,Teff
5.6,0.1116,2.0,348.0,2.0,12.0,black,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Maharashtra,Pune,129,Kharif,6.1,261.9150777772827,Teff
5.5,0.1637,13.0,331.0,1.6,6.0,black,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Gujarat,Ahmedabad,875,Kharif,7.9,333.9996364334699,Teff
5.6,0.1116,5.0,152.0,1.3,6.0,brown,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Punjab,Ludhiana,544,Kharif,6.2,94.223690226297,Teff
5.3,0.1553,2.0,287.0,1.2,10.0,brown,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Karnataka,Hubli,126,Kharif,8.1,234.6799277133493,Teff
5.6,0.1131,2.0,334.0,1.2,7.0,black,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,West Bengal,Howrah,294,Kharif,7.4,325.94356352145775,Teff
5.8,0.1759,7.0,676.0,3.2,12.0,brown,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Punjab,Patiala,1141,Zaid,6.2,338.8085105930697,Teff
5.9,0.1201,8.0,420.0,1.9,11.0,brown,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Punjab,Amritsar,885,Rabi,6.2,277.03146203504457,Teff
5.3,0.1385,3.0,410.0,1.7,13.0,red,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Uttar Pradesh,Varanasi,330,Kharif,6.2,227.97489912875585,Teff
6.3,0.0621,45.0,117.0,0.8,3.0,red,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Tamil Nadu,Madurai,313,Kharif,10.0,130.04091008466952,Teff
6.5,0.0887,1.0,324.0,0.8,4.0,black,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Punjab,Amritsar,83,Rabi,7.4,432.65104808648175,Teff
5.6,0.1116,3.0,185.0,1.1,20.0,red,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,West Bengal,Howrah,475,Rabi,9.3,73.7096308274161,Teff
5.9,0.147,11.0,524.0,3.0,6.0,brown,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Gujarat,Rajkot,965,Zaid,6.6,149.89981684545444,Teff
5.8,0.0924,4.0,294.0,1.5,6.0,brown,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Madhya Pradesh,Gwalior,596,Zaid,5.4,435.207591741376,Teff
5.7,0.0999,1.0,284.0,1.3,5.0,brown,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Madhya Pradesh,Gwalior,305,Zaid,8.1,387.6532246774007,Teff
6.5,0.1006,3.0,191.0,0.8,5.0,brown,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Uttar Pradesh,Lucknow,608,Zaid,6.0,330.9590076123254,Teff
5.3,0.2017,2.0,370.0,1.3,13.0,red,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Maharashtra,Pune,761,Rabi,7.8,79.13755193534327,Teff
6.7,0.0527,2.0,267.0,1.3,4.0,black,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Karnataka,Bangalore,521,Zaid,6.2,264.21271079713404,Teff
5.6,0.2175,2.0,123.0,1.4,12.0,brown,0.413333333,6.21,8.383333333,9.543333333,13.49,12.63666667,Bihar,Patna,1074,Kharif,6.9,103.26188193414772,Teff
6.8,0.0497,16.0,333.0,1.1,8.0,brown,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Maharashtra,Nashik,636,Kharif,5.0,326.1691052058308,Teff
6.3,0.0905,3.0,291.0,1.2,6.0,brown,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Karnataka,Bangalore,511,Zaid,8.3,153.32624541191524,Teff
6.1,0.1199,52.0,410.0,1.8,6.0,brown,0.873333333,6.1,8.343333333,9.276666667,12.83666667,11.43333333,Karnataka,Bangalore,427,Rabi,6.9,381.4262119949008,Teff
